text,label,language,source
तपाईंको eSewa एकाउन्ट शंकास्पद लगइनका कारण ब्लक गरिएको छ। अनलक गर्न https://short.url/verify-account मा जानुहोस्।,Phishing,NP,chatgpt
"बधाई छ! तपाईंले Siddhartha Bank बाट रु. १,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यहाँ जानुहोस्: https://bit.ly/nep-secure-login",Phishing,NP,chatgpt
तपाईंको Nepal Bank अर्डर #26935 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
तपाईंको कार्यालय अर्डर #42284 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
तपाईंको Internal Revenue Department पासवर्डको म्याद आज सकिँदैछ। सुरक्षित रहन तुरुन्तै https://नक्कली-लिङ्क.कम मा नयाँ पासवर्ड राख्नुहोस्।,Phishing,NP,chatgpt
तपाईंको Ministry of Labour कर फिर्ता (Tax Refund) तयार छ। रकम प्राप्त गर्न आफ्नो बैंक विवरण यहाँ भर्नुहोस्: https://short.url/verify-account,Phishing,NP,chatgpt
तपाईंको Facebook बाट आएको पार्सल डेलिभरी असफल भयो। ठेगाना सच्याउन यहाँ क्लिक गर्नुहोस्: https://short.url/verify-account,Phishing,NP,chatgpt
तपाईंको Global IME Bank एकाउन्ट शंकास्पद लगइनका कारण ब्लक गरिएको छ। अनलक गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको Amazon सदस्यता म्याद सकिएको छ। सेवा सुचारु राख्न कार्ड विवरण यहाँ अपडेट गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको Rastriya Banijya Bank अर्डर #87495 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
तपाईंको Nabil Bank मा नयाँ सन्देश प्राप्त भएको छ। हेर्नको लागि लगइन गर्नुहोस्: https://bit.ly/nep-secure-login,Phishing,NP,chatgpt
"बधाई छ! तपाईंले Sastodeal बाट रु. २५,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यहाँ जानुहोस्: [लिङ्क]",Phishing,NP,chatgpt
तपाईंको IME Pay कर फिर्ता (Tax Refund) तयार छ। रकम प्राप्त गर्न आफ्नो बैंक विवरण यहाँ भर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको Sastodeal खातामा असामान्य गतिविधि देखिएको छ। तुरुन्तै [लिङ्क] मा गएर पासवर्ड परिवर्तन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको Nepal Bank अर्डर #95589 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
तपाईंको Siddhartha Bank अर्डर #72268 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 808 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 809 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 810 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 811 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 812 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 813 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 814 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 815 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 816 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 817 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 818 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 819 - Phishing।,Phishing,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 820 - Safe।,Safe,NP,chatgpt
अतिरिक्त नेपाली सन्देश नमूना नम्बर 821 - Phishing।,Phishing,NP,chatgpt
